"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-11-28","4.1",",,W",,,"0.0",",,W,2400","0.0",",,W","-0.6","H,,S","8.3",",,W","-5.5",",,W","  200",",,W","  200",",,W","7.6",",,W","9.4",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-11-29","7.4",",,W",,,"0.0",",,W,2400","0.0",",,W","9.8","H,,S","16.1",",,W","3.3",",,W","  290",",,W","  300",",,W","13.4",",,W","18.8",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-11-30","3.5",",,W",,,"0.0",",,W,2400","0.0",",,W","3.8","H,,S","7.2",",,W","-1.0",",,W","  330",",,W","  340",",,W","7.6",",,W","10.3",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-12-01","4.6",",,W"," 1501",",,W","2.3",",,W,2400","0.0",",,W","7.9","H,,S","10.6",",,W","3.3",",,W","  330",",,W","  350",",,W","9.4",",,W","11.2",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-12-02","2.3",",,W"," 0045",",,W","0.0",",,W,2400","0.0",",,W","3.9","H,,S","6.1",",,W","1.1",",,W","  330",",,W","  330",",,W","6.7",",,W","8.5",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-12-03","2.2",",,W"," 1403",",,W","0.0",",,W,2400","0.0",",,W","4.1","H,,S","6.7",",,W","1.1",",,W","  320",",,W","  330",",,W","3.6",",,W","5.4",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-12-04","3.2",",,W"," 2129",",,W","0.0",",,W,2400","0.0",",,W","3.8","H,,S","6.1",",,W","0.6",",,W","  120",",,W","  110",",,W","5.4",",,W","6.3",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-12-05","7.1",",,W"," 2323",",,W","2.0",",,W,2400","0.0",",,W","5.2","H,,S","15.0",",,W","3.3",",,W","  190",",,W","  190",",,W","16.5",",,W","21.5",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-12-06","6.3",",,W"," 0011",",,W","11.7",",,W,2400","0.0",",,W","10.6","H,,S","14.4",",,W","2.2",",,W","  200",",,W","  190",",,W","17.0",",,W","20.6",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-12-07","5.1",",,W"," 0742",",,W","0.0",",,W,2400","0.0",",,W","3.9","H,,S","8.3",",,W","0.6",",,W","  240",",,W","  260",",,W","8.1",",,W","12.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-12-08","4.3",",,W"," 1309",",,W","0.0",",,W,2400","0.0",",,W","2.6","H,,S","3.9",",,W","-0.5",",,W","  260",",,W","  260",",,W","7.2",",,W","8.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-12-09","3.4",",,W"," 1847",",,W","16.8",",,W,2400","147.0",",,W","1.5","H,,S","2.8",",,W","-0.5",",,W","  330",",,W","  360",",,W","6.3",",,W","8.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-12-10","5.5",",,W"," 1416",",,W","0.8",",,W,2400","8.0",",,W","0.7","H,,S","3.3",",,W","-0.5",",,W","  260",",,W","  270",",,W","9.8",",,W","12.5",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-12-11","4.2",",,W"," 1153",",,W","0.0",",,W,2400","0.0",",,W","1.2","H,,S","3.9",",,W","0.0",",,W","  270",",,W","  280",",,W","8.1",",,W","10.7",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-12-12","5.1",",,W"," 1857",",,W","1.0",",,W,2400","0.0",",,W","3.8","H,,S","7.8",",,W","0.6",",,W","  270",",,W","  280",",,W","9.8",",,W","13.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-12-13","9.4",",,W"," 1732",",,W","0.0",",,W,2400","0.0",",,W","-2.0","H,,S","2.2",",,W","-5.5",",,W","  270",",,W","  260",",,W","13.9",",,W","19.2",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-12-14","6.6",",,W"," 0000",",,W","0.0","T,,W,2400","0.0","T,,W","-4.2","H,,S","-1.0",",,W","-7.1",",,W","  260",",,W","  270",",,W","11.2",",,W","14.8",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-12-15","3.3",",,W"," 0004",",,W","0.0","T,,W,2400","0.0","T,,W","-5.7","H,,S","-2.7",",,W","-8.2",",,W","  260",",,W","  260",",,W","7.6",",,W","10.3",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-12-16","6.1",",,W"," 1355",",,W","0.0",",,W,2400","0.0",",,W","-2.7","H,,S","1.1",",,W","-5.5",",,W","  260",",,W","  260",",,W","10.3",",,W","13.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-12-17","4.3",",,W"," 0047",",,W","0.0",",,W,2400","0.0",",,W","-3.7","H,,S","-0.5",",,W","-6.6",",,W","  320",",,W","  290",",,W","7.2",",,W","9.4",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-12-18","1.6",",,W"," 2309",",,W","0.0","T,,W,2400","0.0","T,,W","-2.7","H,,S","3.3",",,W","-5.5",",,W","  210",",,W","  220",",,W","4.0",",,W","5.4",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-12-19","5.1",",,W"," 1949",",,W","0.0",",,W,2400","0.0",",,W","4.5","H,,S","10.6",",,W","1.1",",,W","  220",",,W","  210",",,W","10.7",",,W","14.3",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-12-20","7.0",",,W"," 0955",",,W","0.0",",,W,2400","0.0",",,W","6.3","H,,S","8.3",",,W","-0.5",",,W","  260",",,W","  250",",,W","12.5",",,W","17.4",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-12-21","4.5",",,W"," 0813",",,W","0.0",",,W,2400","0.0",",,W","-0.7","H,,S","0.6",",,W","-3.2",",,W","  320",",,W","  320",",,W","9.8",",,W","13.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-12-22","4.0",",,W"," 1621",",,W","2.5",",,W,2400","3.0",",,W","-2.8","H,,S","3.3",",,W","-4.9",",,W","  110",",,W","  120",",,W","7.2",",,W","8.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-12-23","3.5",",,W"," 1903",",,W","14.7",",,W,2400","0.0","T,,W","-1.1","H,,S","6.1",",,W","-3.8",",,W","  290",",,W","  280",",,W","7.2",",,W","9.8",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-12-24","5.0",",,W"," 2243",",,W","0.0",",,W,2400","0.0",",,W","2.1","H,,S","3.9",",,W","0.0",",,W","   90",",,W","   60",",,W","10.7",",,W","12.5",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-12-25","8.5",",,W"," 1506",",,W","11.2",",,W,2400","74.0",",,W","0.7","H,,S","3.3",",,W","-4.9",",,W","  270",",,W","  260",",,W","13.9",",,W","17.9",",,W","    1",",,W",,,,,"    1",",,W",,,,,,,"    1",",,W"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-12-26","6.8",",,W"," 1027",",,W","0.0",",,W,2400","0.0",",,W","-3.6","H,,S","-2.7",",,W","-7.1",",,W","  260",",,W","  270",",,W","11.6",",,W","15.7",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-12-27","6.0",",,W"," 0523",",,W","0.0",",,W,2400","0.0",",,W","-8.0","H,,S","-6.6",",,W","-11.0",",,W","  290",",,W","  300",",,W","8.1",",,W","11.6",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-12-28","7.7",",,W"," 1351",",,W","0.0",",,W,2400","0.0",",,W","-12.1","H,,S","-11.0",",,W","-14.9",",,W","  290",",,W","  290",",,W","13.9",",,W","17.4",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-12-29","5.2",",,W"," 1930",",,W","0.0",",,W,2400","0.0",",,W","-14.2","H,,S","-9.9",",,W","-16.6",",,W","  280",",,W","  270",",,W","9.4",",,W","11.6",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-12-30","3.8",",,W"," 0052",",,W","0.3",",,W,2400","3.0",",,W","-11.7","H,,S","-7.7",",,W","-14.3",",,W","  290",",,W","  280",",,W","8.9",",,W","10.3",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-12-31","6.9",",,W"," 1320",",,W","0.0",",,W,2400","0.0",",,W","-11.3","H,,S","-10.5",",,W","-15.5",",,W","  300",",,W","  290",",,W","11.2",",,W","14.8",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-01-01","7.3",",,W",,,"0.0",",,W,2400","0.0",",,W","-14.7","H,,S","-10.5",",,W","-17.7",",,W","  290",",,W","  300",",,W","11.2",",,W","15.2",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-01-02","5.7",",,W",,,"0.0",",,W,2400","0.0",",,W","-12.3","H,,S","-7.1",",,W","-15.5",",,W","  240",",,W","  300",",,W","8.9",",,W","11.2",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-01-03","4.2",",,W",,,"0.0",",,W,2400","0.0",",,W","-6.2","H,,S","-1.6",",,W","-8.8",",,W","  260",",,W","  260",",,W","9.8",",,W","13.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-01-04","10.1",",,W",,,"34.3",",,W,2400","340.0",",,W","-3.6","H,,S","-1.0",",,W","-5.5",",,W","  310",",,W","  340",",,W","17.4",",,W","22.8",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-01-05","11.1",",,W",,,"0.0",",,W,2400","0.0",",,W","-7.8","H,,S","-4.3",",,W","-14.3",",,W","  280",",,W","  260",",,W","17.0",",,W","22.8",",,W",,,,,,,,,,,,,,,"    1",",,W"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-01-06","9.8",",,W",,,"0.0",",,W,2400","0.0",",,W","-13.1","H,,S","-11.0",",,W","-17.1",",,W","  270",",,W","  270",",,W","16.1",",,W","21.5",",,W",,,,,,,,,,,,,,,"    1",",,W"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-01-07","7.2",",,W",,,"0.0",",,W,2400","0.0",",,W","-15.1","H,,S","-8.2",",,W","-18.8",",,W","  290",",,W","  290",",,W","12.5",",,W","16.5",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-01-08","7.5",",,W",,,"0.0","T,,W,2400","0.0","T,,W","-4.3","H,,S","1.7",",,W","-8.2",",,W","  220",",,W","  240",",,W","10.7",",,W","13.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-01-09","6.2",",,W",,,"0.0",",,W,2400","0.0",",,W","1.8","H,,S","6.1",",,W","-0.5",",,W","  280",",,W","  290",",,W","11.2",",,W","14.3",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-01-10","3.3",",,W",,,"0.0",",,W,2400","0.0",",,W","-0.4","H,,S","2.2",",,W","-3.8",",,W","  210",",,W","  210",",,W","7.6",",,W","9.4",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-01-11","5.0",",,W",,,"0.0",",,W,2400","0.0",",,W","4.1","H,,S","10.6",",,W","0.6",",,W","  220",",,W","  210",",,W","9.8",",,W","12.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-01-12","6.6",",,W",,,"15.7",",,W,2400","0.0",",,W","9.8","H,,S","15.6",",,W","3.9",",,W","  200",",,W","  200",",,W","14.8",",,W","18.8",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-01-13","9.0",",,W",,,"31.5",",,W,2400","0.0",",,W","10.2","H,,S","16.1",",,W","-7.1",",,W","  200",",,W","  190",",,W","17.0",",,W","20.6",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-01-14","5.2",",,W",,,"0.0",",,W,2400","0.0",",,W","-7.1","H,,S","-4.9",",,W","-9.9",",,W","  320",",,W","  320",",,W","9.8",",,W","11.6",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-01-15","6.1",",,W",,,"0.0","T,,W,2400","8.0",",,W","-8.9","H,,S","-6.0",",,W","-11.0",",,W","  360",",,W","  360",",,W","9.4",",,W","11.6",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-01-16","2.3",",,W",,,"0.0",",,W,2400","0.0",",,W","-4.2","H,,S","0.6",",,W","-6.6",",,W","  330",",,W","  350",",,W","5.8",",,W","6.7",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-01-17","2.9",",,W",,,"5.3",",,W,2400","43.0",",,W","0.2","H,,S","1.1",",,W","-0.5",",,W","  300",",,W","  330",",,W","5.8",",,W","7.2",",,W","    1",",,W","    1",",,W",,,,,,,"    1",",,W",,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-01-18","5.0",",,W",,,"0.0",",,W,2400","0.0",",,W","-2.1","H,,S","0.0",",,W","-6.0",",,W","  320",",,W","  320",",,W","6.3",",,W","9.8",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-01-19","4.3",",,W",,,"0.0",",,W,2400","0.0",",,W","-2.4","H,,S","1.1",",,W","-4.9",",,W","  270",",,W","  270",",,W","7.2",",,W","8.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-01-20","6.4",",,W",,,"0.0",",,W,2400","0.0",",,W","2.9","H,,S","8.3",",,W","-1.6",",,W","  260",",,W","  250",",,W","10.7",",,W","14.8",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-01-21","2.7",",,W",,,"0.0",",,W,2400","0.0",",,W","5.8","H,,S","9.4",",,W","1.1",",,W","  280",",,W","  280",",,W","5.4",",,W","7.2",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-01-22","2.2",",,W",,,"1.5",",,W,2400","0.0",",,W","2.4","H,,S","3.9",",,W","1.1",",,W","   50",",,W","   40",",,W","6.3",",,W","7.6",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-01-23","4.1",",,W"," 1506",",,W","32.0",",,W,2400","0.0",",,W","3.5","H,,S","12.8",",,W","0.0",",,W","  170",",,W","  170",",,W","13.4",",,W","17.4",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-01-24","6.5",",,W"," 2249",",,W","0.0",",,W,2400","0.0",",,W","3.6","H,,S","5.6",",,W","-4.3",",,W","  310",",,W","  310",",,W","10.3",",,W","13.4",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-01-25","7.2",",,W"," 1916",",,W","0.0",",,W,2400","0.0",",,W","-3.6","H,,S","-1.0",",,W","-6.0",",,W","  290",",,W","  280",",,W","11.6",",,W","15.2",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-01-26","5.1",",,W"," 0009",",,W","0.0",",,W,2400","0.0",",,W","-4.0","H,,S","1.1",",,W","-7.1",",,W","  290",",,W","  270",",,W","9.8",",,W","13.4",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-01-27","7.3",",,W"," 1337",",,W","0.0",",,W,2400","0.0",",,W","2.5","H,,S","11.7",",,W","-3.8",",,W","  220",",,W","  220",",,W","14.8",",,W","20.6",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-01-28","4.6",",,W"," 0209",",,W","0.8",",,W,2400","0.0",",,W","9.4","H,,S","11.1",",,W","6.1",",,W","  230",",,W","  230",",,W","10.3",",,W","13.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-01-29","7.1",",,W"," 2207",",,W","0.0","T,,W,2400","3.0",",,W","3.6","H,,S","6.1",",,W","-2.1",",,W","   30",",,W","   40",",,W","13.4",",,W","17.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-01-30","6.8",",,W"," 2255",",,W","3.8",",,W,2400","58.0",",,W","-2.9","H,,S","-0.5",",,W","-6.6",",,W","   20",",,W","  310",",,W","11.2",",,W","15.2",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-01-31","5.9",",,W"," 0004",",,W","0.0",",,W,2400","0.0",",,W","-4.3","H,,S","-1.0",",,W","-7.7",",,W","  310",",,W","  290",",,W","10.7",",,W","15.7",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-02-01","6.0",",,W"," 0014",",,W","1.0",",,W,2400","0.0",",,W","1.5","H,,S","7.8",",,W","-1.0",",,W","  210",",,W","  210",",,W","9.8",",,W","12.5",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-02-02","7.8",",,W"," 1340",",,W","6.4",",,W,2400","3.0",",,W","0.2","H,,S","3.3",",,W","-11.0",",,W","  300",",,W","  270",",,W","13.0",",,W","16.5",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-02-03","5.8",",,W"," 1223",",,W","0.0",",,W,2400","0.0",",,W","-8.3","H,,S","-2.1",",,W","-12.1",",,W","  220",",,W","  260",",,W","9.4",",,W","12.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-02-04","4.8",",,W"," 0751",",,W","7.4",",,W,2400","0.0",",,W","0.2","H,,S","6.1",",,W","-3.2",",,W","  200",",,W","  210",",,W","8.1",",,W","10.3",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-02-05","6.0",",,W"," 1120",",,W","9.1",",,W,2400","0.0",",,W","4.3","H,,S","6.1",",,W","-4.3",",,W","  300",",,W","  270",",,W","12.5",",,W","17.4",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-02-06","3.7",",,W"," 1037",",,W","0.0","T,,W,2400","0.0","T,,W","-2.8","H,,S","1.1",",,W","-5.5",",,W","  220",",,W","  220",",,W","7.6",",,W","9.4",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-02-07","3.3",",,W"," 1918",",,W","16.5",",,W,2400","53.0",",,W","-1.2","H,,S","6.1",",,W","-4.9",",,W","  230",",,W","  220",",,W","9.8",",,W","12.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-02-08","6.0",",,W"," 0013",",,W","0.0",",,W,2400","0.0",",,W","-1.2","H,,S","1.1",",,W","-5.5",",,W","  320",",,W","  290",",,W","10.3",",,W","14.8",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-02-09","5.1",",,W"," 0819",",,W","0.0",",,W,2400","0.0",",,W","-2.9","H,,S","0.0",",,W","-5.5",",,W","  200",",,W","  290",",,W","7.2",",,W","10.7",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-02-10","3.8",",,W"," 1210",",,W","4.1",",,W,2400","0.0",",,W","3.8","H,,S","11.1",",,W","-1.0",",,W","  210",",,W","  220",",,W","8.9",",,W","10.7",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-02-11","3.2",",,W"," 1011",",,W","17.5",",,W,2400","0.0",",,W","6.2","H,,S","9.4",",,W","3.3",",,W","   50",",,W","   30",",,W","6.3",",,W","7.6",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-02-12","4.7",",,W"," 0930",",,W","0.0",",,W,2400","0.0",",,W","5.0","H,,S","8.9",",,W","0.6",",,W","  320",",,W","  330",",,W","10.3",",,W","13.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-02-13","4.5",",,W"," 0224",",,W","0.0",",,W,2400","0.0",",,W","-1.3","H,,S","0.6",",,W","-3.8",",,W","  320",",,W","  320",",,W","7.6",",,W","9.8",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-02-14","5.0",",,W"," 1310",",,W","0.0",",,W,2400","0.0",",,W","1.7","H,,S","8.3",",,W","-2.1",",,W","  230",",,W","  250",",,W","9.4",",,W","12.5",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-02-15","3.8",",,W"," 1839",",,W","0.0","T,,W,2400","0.0",",,W","5.6","H,,S","9.4",",,W","1.7",",,W","  220",",,W","  240",",,W","7.6",",,W","10.3",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-02-16","4.9",",,W"," 1936",",,W","0.5",",,W,2400","0.0",",,W","9.3","H,,S","12.2",",,W","1.1",",,W","  310",",,W","  310",",,W","11.2",",,W","14.8",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-02-17","5.2",",,W"," 1751",",,W","4.3",",,W,2400","48.0",",,W","0.6","H,,S","1.7",",,W","-2.7",",,W","  180",",,W","  170",",,W","10.7",",,W","13.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-02-18","4.6",",,W"," 0931",",,W","8.9",",,W,2400","94.0",",,W","2.0","H,,S","6.7",",,W","0.0",",,W","  320",",,W","  300",",,W","9.4",",,W","13.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-02-19","5.6",",,W"," 1342",",,W","1.5",",,W,2400","0.0",",,W","3.3","H,,S","10.0",",,W","-3.2",",,W","  200",",,W","  230",",,W","11.6",",,W","14.3",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-02-20","4.8",",,W"," 0032",",,W","0.3",",,W,2400","0.0",",,W","12.9","H,,S","21.1",",,W","5.6",",,W","  220",",,W","  220",",,W","9.8",",,W","13.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-02-21","6.4",",,W"," 1032",",,W","0.0",",,W,2400","0.0",",,W","13.2","H,,S","22.2",",,W","5.0",",,W","  230",",,W","  220",",,W","11.6",",,W","14.3",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-02-22","4.3",",,W"," 0343",",,W","2.0",",,W,2400","13.0",",,W","7.9","H,,S","12.8",",,W","0.0",",,W","  330",",,W","  340",",,W","9.8",",,W","11.6",",,W","    1",",,W",,,,,"    1",",,W",,,,,"    1",",,W",,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-02-23","4.1",",,W"," 1104",",,W","3.0",",,W,2400","0.0",",,W","1.7","H,,S","4.4",",,W","-0.5",",,W","   90",",,W","  110",",,W","7.6",",,W","8.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-02-24","4.6",",,W"," 0131",",,W","0.0",",,W,2400","0.0",",,W","7.2","H,,S","12.8",",,W","2.8",",,W","  240",",,W","  250",",,W","8.9",",,W","10.7",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-02-25","6.4",",,W"," 1147",",,W","13.0",",,W,2400","0.0","T,,W","4.3","H,,S","5.0",",,W","2.8",",,W","  110",",,W","  120",",,W","11.2",",,W","13.4",",,W","    1",",,W",,,,,"    1",",,W",,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-02-26","4.7",",,W"," 2011",",,W","0.0",",,W,2400","0.0",",,W","6.1","H,,S","10.6",",,W","3.3",",,W","  270",",,W","  270",",,W","7.6",",,W","11.2",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-02-27","4.2",",,W"," 1350",",,W","0.0",",,W,2400","0.0",",,W","6.5","H,,S","11.7",",,W","2.2",",,W","  300",",,W","  280",",,W","8.9",",,W","11.2",",,W",,,,,,,,,,,,,,,,
